review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-10-23,SPY,79.04,841844.1,1065046.0,60.02,0.01,11
2024-10-23,TSLA,1.93,20547.71,1065046.0,60.02,0.01,11
2024-10-30,AMZN,2.03,21891.98,1078244.46,60.02,0.01,11
2024-10-30,AVGO,2.2,23760.24,1078244.46,60.02,0.01,11
2024-10-30,CRM,2.23,24088.08,1078244.46,60.02,0.01,11
2024-10-30,GOOGL,2.03,21847.45,1078244.46,60.02,0.01,11
2024-10-30,META,2.12,22886.97,1078244.46,60.02,0.01,11
2024-10-30,MSFT,1.92,20745.81,1078244.46,60.02,0.01,11
2024-10-30,NVDA,2.33,25151.92,1078244.46,60.02,0.01,11
2024-10-30,PLTR,2.65,28561.61,1078244.46,60.02,0.01,11
2024-10-30,QCOM,1.83,19694.3,1078244.46,60.02,0.01,11
2024-10-30,SPY,78.35,844786.3,1078244.46,60.02,0.01,11
2024-10-30,TSLA,2.3,24769.78,1078244.46,60.02,0.01,11
2024-11-06,AMZN,2.12,23523.12,1108568.55,60.02,0.01,11
2024-11-06,AVGO,2.18,24151.68,1108568.55,60.02,0.01,11
2024-11-06,CRM,2.25,24941.4,1108568.55,60.02,0.01,11
2024-11-06,GOOGL,1.99,22104.17,1108568.55,60.02,0.01,11
2024-11-06,META,2.0,22123.17,1108568.55,60.02,0.01,11
2024-11-06,MSFT,1.82,20153.46,1108568.55,60.02,0.01,11
2024-11-06,NVDA,2.37,26283.7,1108568.55,60.02,0.01,11
2024-11-06,PLTR,3.27,36301.82,1108568.55,60.02,0.01,11
2024-11-06,QCOM,1.83,20325.24,1108568.55,60.02,0.01,11
2024-11-06,SPY,77.65,860851.51,1108568.55,60.02,0.01,11
2024-11-06,TSLA,2.5,27749.27,1108568.55,60.02,0.01,11
2024-11-13,AMZN,2.16,24319.38,1127227.65,60.02,0.01,11
2024-11-13,AVGO,2.07,23348.63,1127227.65,60.02,0.01,11
2024-11-13,CRM,2.46,27771.18,1127227.65,60.02,0.01,11
2024-11-13,GOOGL,1.99,22400.96,1127227.65,60.02,0.01,11
2024-11-13,META,1.99,22430.62,1127227.65,60.02,0.01,11
2024-11-13,MSFT,1.81,20394.23,1127227.65,60.02,0.01,11
2024-11-13,NVDA,2.34,26402.83,1127227.65,60.02,0.01,11
2024-11-13,PLTR,3.52,39681.62,1127227.65,60.02,0.01,11
2024-11-13,QCOM,1.67,18848.35,1127227.65,60.02,0.01,11
2024-11-13,SPY,77.16,869809.11,1127227.65,60.02,0.01,11
2024-11-13,TSLA,2.82,31760.71,1127227.65,60.02,0.01,11
2024-11-20,AMZN,2.07,23044.91,1113399.99,60.02,0.01,11
2024-11-20,AVGO,1.97,21959.12,1113399.99,60.02,0.01,11
2024-11-20,CRM,2.38,26469.25,1113399.99,60.02,0.01,11
2024-11-20,GOOGL,1.98,22037.79,1113399.99,60.02,0.01,11
2024-11-20,META,1.96,21870.63,1113399.99,60.02,0.01,11
2024-11-20,MSFT,1.79,19928.51,1113399.99,60.02,0.01,11
2024-11-20,NVDA,2.37,26334.25,1113399.99,60.02,0.01,11
2024-11-20,PLTR,3.65,40609.92,1113399.99,60.02,0.01,11
2024-11-20,QCOM,1.63,18125.76,1113399.99,60.02,0.01,11
2024-11-20,SPY,77.25,860065.21,1113399.99,60.02,0.01,11
2024-11-20,TSLA,2.95,32894.61,1113399.99,60.02,0.01,11
2024-11-27,AMZN,2.08,23369.77,1125459.34,60.02,0.01,11
2024-11-27,AVGO,1.91,21477.56,1125459.34,60.02,0.01,11
2024-11-27,CRM,2.38,26819.53,1125459.34,60.02,0.01,11
2024-11-27,GOOGL,1.88,21192.5,1125459.34,60.02,0.01,11
2024-11-27,META,1.96,22012.95,1125459.34,60.02,0.01,11
2024-11-27,MSFT,1.81,20328.84,1125459.34,60.02,0.01,11
2024-11-27,NVDA,2.17,24429.88,1125459.34,60.02,0.01,11
2024-11-27,PLTR,3.84,43179.09,1125459.34,60.02,0.01,11
2024-11-27,QCOM,1.63,18376.02,1125459.34,60.02,0.01,11
2024-11-27,SPY,77.5,872197.59,1125459.34,60.02,0.01,11
2024-11-27,TSLA,2.84,32015.57,1125459.34,60.02,0.01,11
2024-12-04,AMZN,2.15,24780.55,1154810.84,60.02,0.01,11
2024-12-04,AVGO,1.99,22942.41,1154810.84,60.02,0.01,11
2024-12-04,CRM,2.59,29896.36,1154810.84,60.02,0.01,11
2024-12-04,GOOGL,1.89,21836.18,1154810.84,60.02,0.01,11
2024-12-04,META,2.06,23737.02,1154810.84,60.02,0.01,11
