review_date,ticker,weight_pct,market_value,portfolio_total,cash,cash_weight_pct,num_positions
2024-10-30,MSFT,5.8,62138.5,1072277.38,67.17,0.01,16
2024-10-30,NOW,3.2,34343.8,1072277.38,67.17,0.01,16
2024-10-30,NVDA,5.4,57888.67,1072277.38,67.17,0.01,16
2024-10-30,PLTR,4.4,47164.68,1072277.38,67.17,0.01,16
2024-10-30,QCOM,5.77,61923.12,1072277.38,67.17,0.01,16
2024-10-30,SPY,41.34,443275.66,1072277.38,67.17,0.01,16
2024-10-30,TSLA,7.56,81084.71,1072277.38,67.17,0.01,16
2024-11-06,AAPL,2.7,30101.94,1113212.03,67.17,0.01,16
2024-11-06,AMD,6.02,67035.06,1113212.03,67.17,0.01,16
2024-11-06,AMZN,5.26,58561.66,1113212.03,67.17,0.01,16
2024-11-06,AVGO,1.96,21775.29,1113212.03,67.17,0.01,16
2024-11-06,CRM,2.14,23785.13,1113212.03,67.17,0.01,16
2024-11-06,CRWD,1.94,21638.34,1113212.03,67.17,0.01,16
2024-11-06,GOOGL,1.83,20398.86,1113212.03,67.17,0.01,16
2024-11-06,INTC,2.15,23970.99,1113212.03,67.17,0.01,16
2024-11-06,META,2.04,22671.22,1113212.03,67.17,0.01,16
2024-11-06,MSFT,5.42,60364.26,1113212.03,67.17,0.01,16
2024-11-06,NOW,3.23,35951.81,1113212.03,67.17,0.01,16
2024-11-06,NVDA,5.43,60493.53,1113212.03,67.17,0.01,16
2024-11-06,PLTR,5.38,59946.32,1113212.03,67.17,0.01,16
2024-11-06,QCOM,5.74,63906.91,1113212.03,67.17,0.01,16
2024-11-06,SPY,40.58,451705.39,1113212.03,67.17,0.01,16
2024-11-06,TSLA,8.16,90838.17,1113212.03,67.17,0.01,16
2024-11-13,AAPL,2.67,30459.79,1139325.59,80.34,0.01,16
2024-11-13,AMD,5.65,64355.5,1139325.59,80.34,0.01,16
2024-11-13,AMZN,5.31,60543.97,1139325.59,80.34,0.01,16
2024-11-13,AVGO,1.85,21051.25,1139325.59,80.34,0.01,16
2024-11-13,CRM,2.32,26483.72,1139325.59,80.34,0.01,16
2024-11-13,CRWD,2.06,23523.58,1139325.59,80.34,0.01,16
2024-11-13,GOOGL,1.81,20672.75,1139325.59,80.34,0.01,16
2024-11-13,INTC,2.09,23846.59,1139325.59,80.34,0.01,16
2024-11-13,META,2.02,22986.29,1139325.59,80.34,0.01,16
